time,energy,energy_error,body1_x,body1_y,body1_z,body1_vx,body1_vy,body1_vz,body2_x,body2_y,body2_z,body2_vx,body2_vy,body2_vz
0.01,155.896,155.896,0.01,5e-05,0,-16.6667,0.01,0,1,0.01,0,-3367.17,1.08588,0
0.02,2327.53,2327.53,-0.148359,0.000204294,0,-67.3409,-0.150025,0,-32.6717,0.0208588,0,-6331.13,-26.7821,0
0.03,8593.09,8593.09,-0.791632,-0.000926223,0,-130.636,-0.417856,0,-95.983,-0.246962,0,-6327.91,-26.7842,0
0.04,18861.6,18861.6,-2.06786,-0.00473506,0,-193.914,-0.685694,0,-159.262,-0.514805,0,-6327.54,-26.7833,0
0.05,33133.5,33133.5,-3.97686,-0.0112223,0,-257.188,-0.953524,0,-222.538,-0.782638,0,-6327.4,-26.7828,0
0.06,51408.8,51408.8,-6.5186,-0.0203878,0,-320.462,-1.22135,0,-285.812,-1.05047,0,-6327.33,-26.7826,0
0.07,73687.5,73687.5,-9.69309,-0.0322316,0,-383.735,-1.48918,0,-349.085,-1.31829,0,-6327.29,-26.7824,0
0.08,99969.7,99969.7,-13.5003,-0.0467536,0,-447.008,-1.757,0,-412.358,-1.58612,0,-6327.26,-26.7823,0
0.09,130255,130255,-17.9402,-0.0639539,0,-510.281,-2.02482,0,-475.63,-1.85394,0,-6327.24,-26.7822,0
0.1,164544,164544,-23.0129,-0.0838324,0,-573.553,-2.29265,0,-538.903,-2.12176,0,-6327.22,-26.7822,0
0.11,202836,202836,-28.7183,-0.106389,0,-636.825,-2.56047,0,-602.175,-2.38958,0,-6327.21,-26.7821,0
0.12,245132,245132,-35.0564,-0.131624,0,-700.097,-2.82829,0,-665.447,-2.6574,0,-6327.2,-26.7821,0
0.13,291431,291431,-42.0272,-0.159537,0,-763.369,-3.09611,0,-728.719,-2.92523,0,-6327.19,-26.782,0
0.14,341733,341733,-49.6308,-0.190129,0,-826.641,-3.36393,0,-791.991,-3.19305,0,-6327.19,-26.782,0
0.15,396039,396039,-57.8671,-0.223398,0,-889.913,-3.63175,0,-855.263,-3.46087,0,-6327.18,-26.782,0
0.16,454348,454348,-66.7361,-0.259346,0,-953.185,-3.89957,0,-918.535,-3.72869,0,-6327.17,-26.782,0
0.17,516660,516660,-76.2378,-0.297972,0,-1016.46,-4.16739,0,-981.807,-3.99651,0,-6327.17,-26.782,0
0.18,582976,582976,-86.3722,-0.339276,0,-1079.73,-4.43521,0,-1045.08,-4.26433,0,-6327.17,-26.7819,0
0.19,653295,653295,-97.1393,-0.383258,0,-1143,-4.70303,0,-1108.35,-4.53214,0,-6327.16,-26.7819,0
0.2,727617,727617,-108.539,-0.429919,0,-1206.27,-4.97085,0,-1171.62,-4.79996,0,-6327.16,-26.7819,0
0.21,805943,805943,-120.572,-0.479258,0,-1269.54,-5.23867,0,-1234.89,-5.06778,0,-6327.16,-26.7819,0
0.22,888272,888272,-133.237,-0.531275,0,-1332.81,-5.50648,0,-1298.16,-5.3356,0,-6327.15,-26.7819,0
0.23,974604,974604,-146.535,-0.58597,0,-1396.09,-5.7743,0,-1361.44,-5.60342,0,-6327.15,-26.7819,0
0.24,1.06494e+06,1.06494e+06,-160.466,-0.643343,0,-1459.36,-6.04212,0,-1424.71,-5.87124,0,-6327.15,-26.7819,0
0.25,1.15928e+06,1.15928e+06,-175.029,-0.703394,0,-1522.63,-6.30994,0,-1487.98,-6.13906,0,-6327.15,-26.7819,0
0.26,1.25762e+06,1.25762e+06,-190.225,-0.766124,0,-1585.9,-6.57776,0,-1551.25,-6.40688,0,-6327.14,-26.7818,0
0.27,1.35997e+06,1.35997e+06,-206.054,-0.831532,0,-1649.17,-6.84558,0,-1614.52,-6.6747,0,-6327.14,-26.7818,0
0.28,1.46632e+06,1.46632e+06,-222.516,-0.899618,0,-1712.44,-7.1134,0,-1677.79,-6.94251,0,-6327.14,-26.7818,0
0.29,1.57667e+06,1.57667e+06,-239.61,-0.970382,0,-1775.71,-7.38121,0,-1741.06,-7.21033,0,-6327.14,-26.7818,0
0.3,1.69102e+06,1.69102e+06,-257.337,-1.04382,0,-1838.99,-7.64903,0,-1804.34,-7.47815,0,-6327.14,-26.7818,0
0.31,1.80938e+06,1.80938e+06,-275.697,-1.11995,0,-1902.26,-7.91685,0,-1867.61,-7.74597,0,-6327.14,-26.7818,0
0.32,1.93174e+06,1.93174e+06,-294.689,-1.19874,0,-1965.53,-8.18467,0,-1930.88,-8.01379,0,-6327.13,-26.7818,0
0.33,2.05811e+06,2.05811e+06,-314.314,-1.28022,0,-2028.8,-8.45249,0,-1994.15,-8.28161,0,-6327.13,-26.7818,0
0.34,2.18848e+06,2.18848e+06,-334.572,-1.36438,0,-2092.07,-8.7203,0,-2057.42,-8.54942,0,-6327.13,-26.7818,0
0.35,2.32285e+06,2.32285e+06,-355.463,-1.45121,0,-2155.34,-8.98812,0,-2120.69,-8.81724,0,-6327.13,-26.7818,0
0.36,2.46123e+06,2.46123e+06,-376.986,-1.54072,0,-2218.61,-9.25594,0,-2183.96,-9.08506,0,-6327.13,-26.7818,0
0.37,2.60361e+06,2.60361e+06,-399.142,-1.63291,0,-2281.89,-9.52376,0,-2247.24,-9.35288,0,-6327.13,-26.7818,0
0.38,2.74999e+06,2.74999e+06,-421.931,-1.72778,0,-2345.16,-9.79158,0,-2310.51,-9.62069,0,-6327.13,-26.7818,0
0.39,2.90037e+06,2.90037e+06,-445.352,-1.82532,0,-2408.43,-10.0594,0,-2373.78,-9.88851,0,-6327.13,-26.7818,0
0.4,3.05476e+06,3.05476e+06,-469.406,-1.92555,0,-2471.7,-10.3272,0,-2437.05,-10.1563,0,-6327.13,-26.7818,0
0.41,3.21315e+06,3.21315e+06,-494.093,-2.02845,0,-2534.97,-10.595,0,-2500.32,-10.4241,0,-6327.12,-26.7818,0
0.42,3.37555e+06,3.37555e+06,-519.413,-2.13403,0,-2598.24,-10.8628,0,-2563.59,-10.692,0,-6327.12,-26.7818,0
0.43,3.54195e+06,3.54195e+06,-545.365,-2.24229,0,-2661.51,-11.1307,0,-2626.86,-10.9598,0,-6327.12,-26.7818,0
0.44,3.71235e+06,3.71235e+06,-571.95,-2.35323,0,-2724.78,-11.3985,0,-2690.13,-11.2276,0,-6327.12,-26.7818,0
0.45,3.88675e+06,3.88675e+06,-599.168,-2.46684,0,-2788.06,-11.6663,0,-2753.41,-11.4954,0,-6327.12,-26.7818,0
0.46,4.06516e+06,4.06516e+06,-627.018,-2.58314,0,-2851.33,-11.9341,0,-2816.68,-11.7632,0,-6327.12,-26.7818,0
0.47,4.24757e+06,4.24757e+06,-655.501,-2.70211,0,-2914.6,-12.2019,0,-2879.95,-12.0311,0,-6327.12,-26.7818,0
0.48,4.43399e+06,4.43399e+06,-684.617,-2.82376,0,-2977.87,-12.4698,0,-2943.22,-12.2989,0,-6327.12,-26.7817,0
0.49,4.62441e+06,4.62441e+06,-714.366,-2.94808,0,-3041.14,-12.7376,0,-3006.49,-12.5667,0,-6327.12,-26.7817,0
0.5,4.81883e+06,4.81883e+06,-744.747,-3.07509,0,-3104.41,-13.0054,0,-3069.76,-12.8345,0,-6327.12,-26.7817,0
0.51,5.01725e+06,5.01725e+06,-775.761,-3.20477,0,-3167.68,-13.2732,0,-3133.03,-13.1023,0,-6327.12,-26.7817,0
0.52,5.21968e+06,5.21968e+06,-807.408,-3.33714,0,-3230.95,-13.541,0,-3196.3,-13.3701,0,-6327.12,-26.7817,0
0.53,5.42611e+06,5.42611e+06,-839.687,-3.47218,0,-3294.22,-13.8088,0,-3259.58,-13.638,0,-6327.12,-26.7817,0
0.54,5.63655e+06,5.63655e+06,-872.599,-3.6099,0,-3357.5,-14.0767,0,-3322.85,-13.9058,0,-6327.12,-26.7817,0
0.55,5.85099e+06,5.85099e+06,-906.144,-3.75029,0,-3420.77,-14.3445,0,-3386.12,-14.1736,0,-6327.12,-26.7817,0
0.56,6.06943e+06,6.06943e+06,-940.321,-3.89337,0,-3484.04,-14.6123,0,-3449.39,-14.4414,0,-6327.11,-26.7817,0
0.57,6.29187e+06,6.29187e+06,-975.132,-4.03912,0,-3547.31,-14.8801,0,-3512.66,-14.7092,0,-6327.11,-26.7817,0
0.58,6.51832e+06,6.51832e+06,-1010.57,-4.18755,0,-3610.58,-15.1479,0,-3575.93,-14.977,0,-6327.11,-26.7817,0
0.59,6.74877e+06,6.74877e+06,-1046.65,-4.33866,0,-3673.85,-15.4157,0,-3639.2,-15.2449,0,-6327.11,-26.7817,0
0.6,6.98323e+06,6.98323e+06,-1083.36,-4.49245,0,-3737.12,-15.6836,0,-3702.47,-15.5127,0,-6327.11,-26.7817,0
0.61,7.22168e+06,7.22168e+06,-1120.7,-4.64892,0,-3800.39,-15.9514,0,-3765.74,-15.7805,0,-6327.11,-26.7817,0
0.62,7.46414e+06,7.46414e+06,-1158.67,-4.80806,0,-3863.66,-16.2192,0,-3829.02,-16.0483,0,-6327.11,-26.7817,0
0.63,7.71061e+06,7.71061e+06,-1197.28,-4.96988,0,-3926.94,-16.487,0,-3892.29,-16.3161,0,-6327.11,-26.7817,0
0.64,7.96108e+06,7.96108e+06,-1236.52,-5.13438,0,-3990.21,-16.7548,0,-3955.56,-16.5839,0,-6327.11,-26.7817,0
0.65,8.21555e+06,8.21555e+06,-1276.39,-5.30156,0,-4053.48,-17.0226,0,-4018.83,-16.8518,0,-6327.11,-26.7817,0
0.66,8.47402e+06,8.47402e+06,-1316.9,-5.47142,0,-4116.75,-17.2905,0,-4082.1,-17.1196,0,-6327.11,-26.7817,0
0.67,8.7365e+06,8.7365e+06,-1358.03,-5.64395,0,-4180.02,-17.5583,0,-4145.37,-17.3874,0,-6327.11,-26.7817,0
0.68,9.00298e+06,9.00298e+06,-1399.8,-5.81917,0,-4243.29,-17.8261,0,-4208.64,-17.6552,0,-6327.11,-26.7817,0
0.69,9.27346e+06,9.27346e+06,-1442.21,-5.99706,0,-4306.56,-18.0939,0,-4271.91,-17.923,0,-6327.11,-26.7817,0
0.7,9.54795e+06,9.54795e+06,-1485.24,-6.17763,0,-4369.83,-18.3617,0,-4335.18,-18.1909,0,-6327.11,-26.7817,0
0.71,9.82644e+06,9.82644e+06,-1528.91,-6.36087,0,-4433.1,-18.6295,0,-4398.46,-18.4587,0,-6327.11,-26.7817,0
0.72,1.01089e+07,1.01089e+07,-1573.21,-6.5468,0,-4496.38,-18.8974,0,-4461.73,-18.7265,0,-6327.11,-26.7817,0
0.73,1.03954e+07,1.03954e+07,-1618.14,-6.7354,0,-4559.65,-19.1652,0,-4525,-18.9943,0,-6327.11,-26.7817,0
0.74,1.06859e+07,1.06859e+07,-1663.71,-6.92669,0,-4622.92,-19.433,0,-4588.27,-19.2621,0,-6327.11,-26.7817,0
0.75,1.09804e+07,1.09804e+07,-1709.91,-7.12065,0,-4686.19,-19.7008,0,-4651.54,-19.5299,0,-6327.11,-26.7817,0
0.76,1.12789e+07,1.12789e+07,-1756.74,-7.31728,0,-4749.46,-19.9686,0,-4714.81,-19.7978,0,-6327.11,-26.7817,0
0.77,1.15815e+07,1.15815e+07,-1804.21,-7.5166,0,-4812.73,-20.2365,0,-4778.08,-20.0656,0,-6327.11,-26.7817,0
0.78,1.1888e+07,1.1888e+07,-1852.3,-7.7186,0,-4876,-20.5043,0,-4841.35,-20.3334,0,-6327.1,-26.7817,0
0.79,1.21985e+07,1.21985e+07,-1901.03,-7.92327,0,-4939.27,-20.7721,0,-4904.62,-20.6012,0,-6327.1,-26.7817,0
0.8,1.2513e+07,1.2513e+07,-1950.4,-8.13062,0,-5002.54,-21.0399,0,-4967.89,-20.869,0,-6327.1,-26.7817,0
0.81,1.28315e+07,1.28315e+07,-2000.39,-8.34065,0,-5065.82,-21.3077,0,-5031.17,-21.1368,0,-6327.1,-26.7817,0
0.82,1.31541e+07,1.31541e+07,-2051.02,-8.55336,0,-5129.09,-21.5755,0,-5094.44,-21.4047,0,-6327.1,-26.7817,0
0.83,1.34806e+07,1.34806e+07,-2102.28,-8.76874,0,-5192.36,-21.8434,0,-5157.71,-21.6725,0,-6327.1,-26.7817,0
0.84,1.38111e+07,1.38111e+07,-2154.17,-8.98681,0,-5255.63,-22.1112,0,-5220.98,-21.9403,0,-6327.1,-26.7817,0
0.85,1.41457e+07,1.41457e+07,-2206.7,-9.20755,0,-5318.9,-22.379,0,-5284.25,-22.2081,0,-6327.1,-26.7817,0
0.86,1.44842e+07,1.44842e+07,-2259.86,-9.43097,0,-5382.17,-22.6468,0,-5347.52,-22.4759,0,-6327.1,-26.7817,0
0.87,1.48267e+07,1.48267e+07,-2313.65,-9.65707,0,-5445.44,-22.9146,0,-5410.79,-22.7437,0,-6327.1,-26.7817,0
0.88,1.51733e+07,1.51733e+07,-2368.07,-9.88584,0,-5508.71,-23.1824,0,-5474.06,-23.0116,0,-6327.1,-26.7817,0
0.89,1.55238e+07,1.55238e+07,-2423.13,-10.1173,0,-5571.98,-23.4503,0,-5537.33,-23.2794,0,-6327.1,-26.7817,0
0.9,1.58784e+07,1.58784e+07,-2478.82,-10.3514,0,-5635.25,-23.7181,0,-5600.61,-23.5472,0,-6327.1,-26.7817,0
0.91,1.62369e+07,1.62369e+07,-2535.14,-10.5882,0,-5698.53,-23.9859,0,-5663.88,-23.815,0,-6327.1,-26.7817,0
0.92,1.65995e+07,1.65995e+07,-2592.1,-10.8277,0,-5761.8,-24.2537,0,-5727.15,-24.0828,0,-6327.1,-26.7817,0
0.93,1.69661e+07,1.69661e+07,-2649.69,-11.0699,0,-5825.07,-24.5215,0,-5790.42,-24.3506,0,-6327.1,-26.7817,0
0.94,1.73366e+07,1.73366e+07,-2707.91,-11.3147,0,-5888.34,-24.7893,0,-5853.69,-24.6185,0,-6327.1,-26.7817,0
0.95,1.77112e+07,1.77112e+07,-2766.76,-11.5623,0,-5951.61,-25.0572,0,-5916.96,-24.8863,0,-6327.1,-26.7817,0
0.96,1.80898e+07,1.80898e+07,-2826.25,-11.8125,0,-6014.88,-25.325,0,-5980.23,-25.1541,0,-6327.1,-26.7817,0
0.97,1.84723e+07,1.84723e+07,-2886.36,-12.0653,0,-6078.15,-25.5928,0,-6043.5,-25.4219,0,-6327.1,-26.7817,0
0.98,1.88589e+07,1.88589e+07,-2947.12,-12.3209,0,-6141.42,-25.8606,0,-6106.77,-25.6897,0,-6327.1,-26.7817,0
0.99,1.92495e+07,1.92495e+07,-3008.5,-12.5791,0,-6204.69,-26.1284,0,-6170.04,-25.9575,0,-6327.1,-26.7817,0
1,1.96441e+07,1.96441e+07,-3070.52,-12.8401,0,-6267.96,-26.3962,0,-6233.31,-26.2254,0,-6327.1,-26.7817,0
1.01,2.00427e+07,2.00427e+07,-3133.17,-13.1037,0,-6331.24,-26.6641,0,-6296.59,-26.4932,0,-6327.1,-26.7817,0
1.02,2.04453e+07,2.04453e+07,-3196.45,-13.3699,0,-6394.51,-26.9319,0,-6359.86,-26.761,0,-6327.1,-26.7817,0
1.03,2.08519e+07,2.08519e+07,-3260.36,-13.6389,0,-6457.78,-27.1997,0,-6423.13,-27.0288,0,-6327.1,-26.7817,0
1.04,2.12625e+07,2.12625e+07,-3324.91,-13.9105,0,-6521.05,-27.4675,0,-6486.4,-27.2966,0,-6327.1,-26.7816,0
1.05,2.16771e+07,2.16771e+07,-3390.09,-14.1848,0,-6584.32,-27.7353,0,-6549.67,-27.5644,0,-6327.1,-26.7816,0
1.06,2.20957e+07,2.20957e+07,-3455.9,-14.4618,0,-6647.59,-28.0031,0,-6612.94,-27.8323,0,-6327.09,-26.7816,0
1.07,2.25183e+07,2.25183e+07,-3522.35,-14.7414,0,-6710.86,-28.271,0,-6676.21,-28.1001,0,-6327.09,-26.7816,0
1.08,2.29449e+07,2.29449e+07,-3589.43,-15.0238,0,-6774.13,-28.5388,0,-6739.48,-28.3679,0,-6327.09,-26.7816,0
1.09,2.33755e+07,2.33755e+07,-3657.14,-15.3088,0,-6837.4,-28.8066,0,-6802.75,-28.6357,0,-6327.09,-26.7816,0
1.1,2.38101e+07,2.38101e+07,-3725.48,-15.5965,0,-6900.67,-29.0744,0,-6866.02,-28.9035,0,-6327.09,-26.7816,0
1.11,2.42488e+07,2.42488e+07,-3794.46,-15.8869,0,-6963.94,-29.3422,0,-6929.3,-29.1713,0,-6327.09,-26.7816,0
1.12,2.46914e+07,2.46914e+07,-3864.07,-16.1799,0,-7027.22,-29.61,0,-6992.57,-29.4392,0,-6327.09,-26.7816,0
1.13,2.5138e+07,2.5138e+07,-3934.31,-16.4757,0,-7090.49,-29.8778,0,-7055.84,-29.707,0,-6327.09,-26.7816,0
1.14,2.55886e+07,2.55886e+07,-4005.19,-16.7741,0,-7153.76,-30.1457,0,-7119.11,-29.9748,0,-6327.09,-26.7816,0
1.15,2.60433e+07,2.60433e+07,-4076.69,-17.0752,0,-7217.03,-30.4135,0,-7182.38,-30.2426,0,-6327.09,-26.7816,0
1.16,2.65019e+07,2.65019e+07,-4148.83,-17.3789,0,-7280.3,-30.6813,0,-7245.65,-30.5104,0,-6327.09,-26.7816,0
1.17,2.69646e+07,2.69646e+07,-4221.61,-17.6854,0,-7343.57,-30.9491,0,-7308.92,-30.7782,0,-6327.09,-26.7816,0
1.18,2.74312e+07,2.74312e+07,-4295.01,-17.9945,0,-7406.84,-31.2169,0,-7372.19,-31.046,0,-6327.09,-26.7816,0
1.19,2.79018e+07,2.79018e+07,-4369.05,-18.3063,0,-7470.11,-31.4847,0,-7435.46,-31.3139,0,-6327.09,-26.7816,0
1.2,2.83765e+07,2.83765e+07,-4443.72,-18.6208,0,-7533.38,-31.7526,0,-7498.73,-31.5817,0,-6327.09,-26.7816,0
1.21,2.88551e+07,2.88551e+07,-4519.03,-18.9379,0,-7596.65,-32.0204,0,-7562,-31.8495,0,-6327.09,-26.7816,0
1.22,2.93378e+07,2.93378e+07,-4594.96,-19.2578,0,-7659.92,-32.2882,0,-7625.28,-32.1173,0,-6327.09,-26.7816,0
1.23,2.98245e+07,2.98245e+07,-4671.53,-19.5803,0,-7723.2,-32.556,0,-7688.55,-32.3851,0,-6327.09,-26.7816,0
1.24,3.03151e+07,3.03151e+07,-4748.73,-19.9055,0,-7786.47,-32.8238,0,-7751.82,-32.6529,0,-6327.09,-26.7816,0
1.25,3.08098e+07,3.08098e+07,-4826.57,-20.2333,0,-7849.74,-33.0916,0,-7815.09,-32.9208,0,-6327.09,-26.7816,0
1.26,3.13085e+07,3.13085e+07,-4905.03,-20.5639,0,-7913.01,-33.3595,0,-7878.36,-33.1886,0,-6327.09,-26.7816,0
1.27,3.18111e+07,3.18111e+07,-4984.13,-20.8971,0,-7976.28,-33.6273,0,-7941.63,-33.4564,0,-6327.09,-26.7816,0
1.28,3.23178e+07,3.23178e+07,-5063.87,-21.233,0,-8039.55,-33.8951,0,-8004.9,-33.7242,0,-6327.09,-26.7816,0
1.29,3.28285e+07,3.28285e+07,-5144.23,-21.5716,0,-8102.82,-34.1629,0,-8068.17,-33.992,0,-6327.09,-26.7816,0
1.3,3.33432e+07,3.33432e+07,-5225.23,-21.9128,0,-8166.09,-34.4307,0,-8131.44,-34.2598,0,-6327.09,-26.7816,0
1.31,3.38619e+07,3.38619e+07,-5306.86,-22.2568,0,-8229.36,-34.6985,0,-8194.71,-34.5277,0,-6327.09,-26.7816,0
1.32,3.43846e+07,3.43846e+07,-5389.12,-22.6034,0,-8292.63,-34.9664,0,-8257.98,-34.7955,0,-6327.09,-26.7816,0
1.33,3.49112e+07,3.49112e+07,-5472.02,-22.9527,0,-8355.9,-35.2342,0,-8321.26,-35.0633,0,-6327.09,-26.7816,0
1.34,3.54419e+07,3.54419e+07,-5555.55,-23.3047,0,-8419.18,-35.502,0,-8384.53,-35.3311,0,-6327.08,-26.7816,0
1.35,3.59766e+07,3.59766e+07,-5639.71,-23.6593,0,-8482.45,-35.7698,0,-8447.8,-35.5989,0,-6327.08,-26.7816,0
1.36,3.65153e+07,3.65153e+07,-5724.51,-24.0166,0,-8545.72,-36.0376,0,-8511.07,-35.8667,0,-6327.08,-26.7816,0
1.37,3.70581e+07,3.70581e+07,-5809.93,-24.3766,0,-8608.99,-36.3054,0,-8574.34,-36.1346,0,-6327.08,-26.7816,0
1.38,3.76048e+07,3.76048e+07,-5895.99,-24.7393,0,-8672.26,-36.5733,0,-8637.61,-36.4024,0,-6327.08,-26.7816,0
1.39,3.81555e+07,3.81555e+07,-5982.68,-25.1047,0,-8735.53,-36.8411,0,-8700.88,-36.6702,0,-6327.08,-26.7816,0
1.4,3.87102e+07,3.87102e+07,-6070.01,-25.4727,0,-8798.8,-37.1089,0,-8764.15,-36.938,0,-6327.08,-26.7816,0
1.41,3.92689e+07,3.92689e+07,-6157.97,-25.8434,0,-8862.07,-37.3767,0,-8827.42,-37.2058,0,-6327.08,-26.7816,0
1.42,3.98316e+07,3.98316e+07,-6246.56,-26.2168,0,-8925.34,-37.6445,0,-8890.69,-37.4736,0,-6327.08,-26.7816,0
1.43,4.03984e+07,4.03984e+07,-6335.78,-26.5929,0,-8988.61,-37.9123,0,-8953.96,-37.7415,0,-6327.08,-26.7816,0
1.44,4.09691e+07,4.09691e+07,-6425.64,-26.9717,0,-9051.88,-38.1801,0,-9017.23,-38.0093,0,-6327.08,-26.7816,0
1.45,4.15438e+07,4.15438e+07,-6516.13,-27.3531,0,-9115.15,-38.448,0,-9080.5,-38.2771,0,-6327.08,-26.7816,0
1.46,4.21226e+07,4.21226e+07,-6607.25,-27.7372,0,-9178.43,-38.7158,0,-9143.78,-38.5449,0,-6327.08,-26.7816,0
1.47,4.27053e+07,4.27053e+07,-6699,-28.124,0,-9241.7,-38.9836,0,-9207.05,-38.8127,0,-6327.08,-26.7816,0
1.48,4.3292e+07,4.3292e+07,-6791.39,-28.5135,0,-9304.97,-39.2514,0,-9270.32,-39.0805,0,-6327.08,-26.7816,0
1.49,4.38828e+07,4.38828e+07,-6884.41,-28.9056,0,-9368.24,-39.5192,0,-9333.59,-39.3483,0,-6327.08,-26.7816,0
1.5,4.44775e+07,4.44775e+07,-6978.06,-29.3004,0,-9431.51,-39.787,0,-9396.86,-39.6162,0,-6327.08,-26.7816,0
1.51,4.50763e+07,4.50763e+07,-7072.35,-29.6979,0,-9494.78,-40.0549,0,-9460.13,-39.884,0,-6327.08,-26.7816,0
1.52,4.5679e+07,4.5679e+07,-7167.26,-30.0981,0,-9558.05,-40.3227,0,-9523.4,-40.1518,0,-6327.08,-26.7816,0
1.53,4.62858e+07,4.62858e+07,-7262.81,-30.501,0,-9621.32,-40.5905,0,-9586.67,-40.4196,0,-6327.07,-26.7816,0
1.54,4.68965e+07,4.68965e+07,-7359,-30.9065,0,-9684.59,-40.8583,0,-9649.94,-40.6874,0,-6327.07,-26.7816,0
1.55,4.75113e+07,4.75113e+07,-7455.81,-31.3147,0,-9747.86,-41.1261,0,-9713.21,-40.9552,0,-6327.07,-26.7816,0
1.56,4.81301e+07,4.81301e+07,-7553.26,-31.7256,0,-9811.13,-41.3939,0,-9776.48,-41.2231,0,-6327.07,-26.7816,0
1.57,4.87528e+07,4.87528e+07,-7651.34,-32.1392,0,-9874.4,-41.6618,0,-9839.75,-41.4909,0,-6327.07,-26.7815,0
1.58,4.93796e+07,4.93796e+07,-7750.06,-32.5554,0,-9937.67,-41.9296,0,-9903.02,-41.7587,0,-6327.07,-26.7815,0
1.59,5.00104e+07,5.00104e+07,-7849.4,-32.9744,0,-10000.9,-42.1974,0,-9966.3,-42.0265,0,-6327.07,-26.7815,0
1.6,5.06452e+07,5.06452e+07,-7949.38,-33.396,0,-10064.2,-42.4652,0,-10029.6,-42.2943,0,-6327.07,-26.7815,0
1.61,5.1284e+07,5.1284e+07,-8049.99,-33.8202,0,-10127.5,-42.733,0,-10092.8,-42.5621,0,-6327.07,-26.7815,0
1.62,5.19267e+07,5.19267e+07,-8151.24,-34.2472,0,-10190.8,-43.0008,0,-10156.1,-42.8299,0,-6327.07,-26.7815,0
1.63,5.25735e+07,5.25735e+07,-8253.12,-34.6768,0,-10254,-43.2686,0,-10219.4,-43.0978,0,-6327.07,-26.7815,0
1.64,5.32243e+07,5.32243e+07,-8355.63,-35.1092,0,-10317.3,-43.5365,0,-10282.6,-43.3656,0,-6327.07,-26.7815,0
1.65,5.38791e+07,5.38791e+07,-8458.77,-35.5442,0,-10380.6,-43.8043,0,-10345.9,-43.6334,0,-6327.07,-26.7815,0
1.66,5.45379e+07,5.45379e+07,-8562.54,-35.9818,0,-10443.8,-44.0721,0,-10409.2,-43.9012,0,-6327.06,-26.7815,0
1.67,5.52007e+07,5.52007e+07,-8666.95,-36.4222,0,-10507.1,-44.3399,0,-10472.5,-44.169,0,-6327.06,-26.7815,0
1.68,5.58675e+07,5.58675e+07,-8771.99,-36.8652,0,-10570.4,-44.6077,0,-10535.7,-44.4368,0,-6327.06,-26.7815,0
1.69,5.65383e+07,5.65383e+07,-8877.67,-37.3109,0,-10633.7,-44.8755,0,-10599,-44.7047,0,-6327.06,-26.7815,0
1.7,5.72131e+07,5.72131e+07,-8983.97,-37.7593,0,-10696.9,-45.1434,0,-10662.3,-44.9725,0,-6327.06,-26.7815,0
1.71,5.7892e+07,5.7892e+07,-9090.91,-38.2104,0,-10760.2,-45.4112,0,-10725.5,-45.2403,0,-6327.06,-26.7815,0
1.72,5.85748e+07,5.85748e+07,-9198.48,-38.6641,0,-10823.5,-45.679,0,-10788.8,-45.5081,0,-6327.06,-26.7815,0
1.73,5.92616e+07,5.92616e+07,-9306.69,-39.1205,0,-10886.7,-45.9468,0,-10852.1,-45.7759,0,-6327.06,-26.7815,0
1.74,5.99524e+07,5.99524e+07,-9415.53,-39.5796,0,-10950,-46.2146,0,-10915.4,-46.0437,0,-6327.05,-26.7815,0
1.75,6.06473e+07,6.06473e+07,-9525,-40.0414,0,-11013.3,-46.4824,0,-10978.6,-46.3115,0,-6327.05,-26.7815,0
1.76,6.13461e+07,6.13461e+07,-9635.1,-40.5059,0,-11076.5,-46.7502,0,-11041.9,-46.5794,0,-6327.05,-26.7815,0
1.77,6.20489e+07,6.20489e+07,-9745.83,-40.973,0,-11139.8,-47.0181,0,-11105.2,-46.8472,0,-6327.05,-26.7815,0
1.78,6.27558e+07,6.27558e+07,-9857.2,-41.4428,0,-11203.1,-47.2859,0,-11168.4,-47.115,0,-6327.05,-26.7814,0
1.79,6.34666e+07,6.34666e+07,-9969.2,-41.9153,0,-11266.4,-47.5537,0,-11231.7,-47.3828,0,-6327.05,-26.7814,0
1.8,6.41814e+07,6.41814e+07,-10081.8,-42.3905,0,-11329.6,-47.8215,0,-11295,-47.6506,0,-6327.04,-26.7814,0
1.81,6.49003e+07,6.49003e+07,-10195.1,-42.8683,0,-11392.9,-48.0893,0,-11358.2,-47.9184,0,-6327.04,-26.7814,0
1.82,6.56231e+07,6.56231e+07,-10309,-43.3488,0,-11456.2,-48.3571,0,-11421.5,-48.1862,0,-6327.04,-26.7814,0
1.83,6.635e+07,6.635e+07,-10423.5,-43.832,0,-11519.4,-48.6249,0,-11484.8,-48.4541,0,-6327.03,-26.7814,0
1.84,6.70808e+07,6.70808e+07,-10538.7,-44.3179,0,-11582.7,-48.8928,0,-11548.1,-48.7219,0,-6327.03,-26.7814,0
1.85,6.78157e+07,6.78157e+07,-10654.5,-44.8065,0,-11646,-49.1606,0,-11611.3,-48.9897,0,-6327.03,-26.7814,0
1.86,6.85545e+07,6.85545e+07,-10770.9,-45.2977,0,-11709.2,-49.4284,0,-11674.6,-49.2575,0,-6327.02,-26.7813,0
1.87,6.92974e+07,6.92974e+07,-10888,-45.7916,0,-11772.5,-49.6962,0,-11737.9,-49.5253,0,-6327.02,-26.7813,0
